ID,label,type,buyer_type,city
RO_body_df283d9edf0d49c744d80a0a4d13b664387f954f8ed33c32b0e3523136c9647e,New Computer S.R.L.,bidder,,Drobeta Turnu Severin
RO_body_d512a815ed2143ab277bca0dff5a4f50add3938b9d4051e82a48f3bea30277b4,New Consulting & Engineering Grup S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_5ff48f1b72ca48948aebb39a789ff7ce7ad6308e8383681325e24b2f0c5746c3,New Link S.R.L.,bidder,,Bucuresti Sectorul 2
RO_body_0c1e2528a0cbef1c425de11bd88981188a693e53855b4df304189ec4bb361a2d,New Solutions Center S.R.L.,bidder,,Galati
RO_body_e86d281ef5f8ce3dd390885418ce00d519a2ae77b8a7dc39ce991820d76ddbf0,New Star Trading S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_2b4248495045494434a9566c9a32d681431415ac696b08d237dfc3582c220be6,New Vision Srl,bidder,,Craiova
RO_body_9db02cd7f1ae9ab0a498f3f7e74a367fb408b9d28f6fc96a9d7b05d48a591090,New York Dental S.R.L.,bidder,,Cluj Napoca
hash::group_RO_body_48ccda611c4b23a827a9f31ea22de512d57417d70704dfe1e6a75635d20eae5f,Newmedics Com S.R.L.,bidder,,Bucuresti
RO_body_25250780af21ccdfc4deff278d6849fd4b97ba0178204418e54f3fa6c1fda617,Newset S.R.L.,bidder,,Baia Mare
RO_body_f666b85e1240fc12a3737d247a4958d50b5213e8b17238c01eea8eafece47626,Nexia Consulting S.R.L.,bidder,,Oradea
RO_body_f1e54d1799e3910ea1b3bc0b4b8c1a109aa5220c1e5242e4c7a80c587d2855da,Nexial Research S.R.L.,bidder,,Galati
RO_body_edb3bc211094108be4f171121b50555f03afa1c87ae6aa6c1b7ff81e9992c9d7,Next Level Team S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_2a0e9e9bdbb65cc3ad52a56c83760abd13dc34907897d419afc5749b96357ae0,Next Pharma S.R.L.,bidder,,Buzau
EU_body_3744fe2722d9b3535bee3ed21bc0f1c78a41586a3619c6ff15ac24edad407796,Next Pharma Srl,bidder,,Buzau
RO_body_267a6ace0e72851d2039dd2c0301ad1b6426bee71b9c2e08624fd69db673f953,Next Technology S.R.L.,bidder,,Satu Mare
RO_body_67ac835c55d3321f0bbdca561d14946bd0b76d37ac6e5f49e2b828e2109205aa,Nexus Net S.R.L.,bidder,,Sibiu
RO_body_c492e043212af0109660392ec4e1f079aae405d6a8bef42bb0830942e284958d,Nibaco S.R.L.,bidder,,Craiova
EU_body_990827bdc233f5904e562dd3e8492e79e1b63a41a41bb27f4400b5abc2b10f01,Nicofarma Dci S.R.L.,bidder,,Bucuresti
RO_body_8cd78691d620ff6832db47f5d0c4d3e1c74298dab341eb848330127965fdff00,Nicofarma Dci S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_f9cbfe2c9bc598bf567715d4d09591fb1b749f5fab1165690554f29817a150dd,Nicole Serv S.R.L.,bidder,,Bucuresti Sectorul 6
RO_body_413d6d74b98001c32fd1b20e9f854b7006fc8ff00468d9d6ef9216a76041b9f5,Nicomar Comchim S.R.L.,bidder,,Bucuresti Sectorul 3
EU_body_e585e405baf0a6c0af95ba83ef4f6fa6e7aeed941aeccd7ccc2eeaf51e95f73a,Nicomar Comchim Srl,bidder,,Bucuresti
RO_body_c277a6c7a85f46c9066e99424caf88bbc74a13ebeff991099e5f1a9d159ce3a9,Nicoral S.R.L.,bidder,,Targoviste
RO_body_3602d3255aded8886225ddb4ff20c98660b581cac400048ce35615610607ca9e,Nikko International Impex S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_7c40912225f3839f27ada5747985e584794c469070bb118b469a5c7dee9bbac6,Nimans S.R.L.,bidder,,Botosani
RO_body_7dec06cf3548cfdb25e3b5a941ba5007b535cb198e5173cc2c09c083a378ebbd,Ninos S.R.L.,bidder,,Bucuresti Sectorul 2
RO_body_6f082ff6365c54b73c87dfed5cd1f1151ac1d424e3eb517b649deb9002c7ec3b,Nios Distribution S.R.L.,bidder,,Braila
RO_body_dfb82eb8938e64ecf781a13220e342d5625c4b1c9bffd220f85619160411f51b,Nirvana S.R.L.,bidder,,Vaslui
EU_body_c0d67ce5a6d52145b7932787ebe765582e065f646ad9b277cf7fdb31c70ea2b6,Nis Electronics Srl,bidder,,Cluj Napoca
RO_body_3011a8291dd20ec3ef4cd9084a655f99d6137faa407abe8634d8eb41e8dcaa29,Nitech Medical S.R.L.,bidder,,Bucuresti Sectorul 1
EU_body_2d8bd87be51238d67c1c5ff54aa09006ecfeeed28563dbb6dc0d3858f071b8c9,Nitech S.R.L.,bidder,,Bucuresti
RO_body_5b37a7854651499566f609739611f16c4cc38ea082a60b45dec6048269635efa,Nitech S.R.L.,bidder,,Bucuresti Sectorul 1
RO_body_ad60bd5c7e43adfcb330309cf9ebed6abef958a9501354da0675ebba568a0389,Niva Termo Construct S.R.L.,bidder,,Bucuresti Sectorul 3
EU_body_08368730a416f2af7f8e5227697489e20f419ac2b318c5d21f1809bf34b5b4a6,Nivis Romania S.R.L.,bidder,,Cluj Napoca
EU_body_4e639e2466ef4cf491488df73664beaa3e82197a3c889f0d268c7484a76695aa,Noack Romania S.R.L.,bidder,,Bucuresti
RO_body_aea37352ca066d52170302e07a81ffe6c7564cd5fe3d773365aeeb943b7699a1,Noack Romania S.R.L.,bidder,,Bucuresti Sectorul 5
RO_body_2af9209dc2d327d82a291da30f4f26e4c9d2463ed099e543521278da00b91c29,Nobila Casa Paper S.A.,bidder,,Bucuresti Sectorul 3
RO_body_0c05cf897cf20b74f870b44c9ceb86f878626d0ee7edbb669047cdf60233b9b4,Nobis Labordiagnostica S.R.L.,bidder,,Cluj Napoca
EU_body_847e19236ffc1ede6460b9026756036ac90416e6d9c6bd9a53f3411f08e23cf4,Nord Pharma S.R.L.,bidder,,Piatra Neamt
RO_body_847e19236ffc1ede6460b9026756036ac90416e6d9c6bd9a53f3411f08e23cf4,Nord Pharma S.R.L.,bidder,,Piatra Neamt
EU_body_4a92aa38df24068eb58c42ae731c142ad11b2970a707f4352e405dff05926202,Nord Proiect S.A.,bidder,,Botosani
RO_body_97d75a869b44c43f7764c93571c5329cd27136db5495a1c2da87a6d13e201e9a,Nordic Invest S.R.L.,bidder,,Cluj Napoca
RO_body_ed2c574e98aad2be439f193bca2b44d4f905f4c24f059cb329790d30455de6d9,Noumax S.R.L.,bidder,,Bucuresti Sectorul 1
EU_body_e1dc497df1471e637c35c30f270482cf2743fe974f23f8cb115678369fe2a4f0,Nova Fit 2000 S.R.L.,bidder,,Bucuresti
RO_body_8ed59bb038570d21c5949c6a68e0afa3bd8b3a03cbf4df622b66d95dc15585dc,Nova Fit 2000 S.R.L.,bidder,,Bucuresti Sectorul 1
RO_body_f272a80a3f8dae8c1aa4a0cfc2d56a133ac44887c894cd596c23e801b77d777a,Nova Force S.R.L.,bidder,,Giurgiu
EU_body_efb69f198eecfd2a63bf5cbc5296c623285ea78a0560ad68933ae2c1dabaca91,Nova Group Investment S.R.L.,bidder,,Bucuresti
EU_body_616018ce2c6c493097701ce70933fb98e18795d02d7f3d264be50b3022954515,Nova Lift S.R.L.,bidder,,Bucuresti
EU_body_cae0b500cf74c6d516a7f0069e4642a9e86488d003108b00864d2094a54ca9f9,Nova Travel Srl,bidder,,Bucuresti
EU_body_962ca2577df8434d435ee42efe33de387e8592b8c6632971aba69db7ab26a50d,Novaintermed S.R.L.,bidder,,Bucuresti
RO_body_34d3d7da349e31893d02ccc120084f3d34c6d2b6960e294a2c8c59f0c1bceeb8,Novaintermed S.R.L.,bidder,,Bucuresti Sectorul 2
RO_body_0021c26b5b9e2be4f86369ea068c3df2be4f5e7d5f9b711437b43a212b0818d6,Novanis Conf S.R.L.,bidder,,Constanta
RO_body_2d9e8ec225e39d8d6b806709ccabc9aa46785e033a284d6ccae8fa82ac6d01aa,Novatech S.R.L.,bidder,,Bucuresti Sectorul 1
RO_body_9e434e2fe3886c21077825ce43cf502cf376007f21bdc0c57e1639dc888d4da3,Novatehnic S.R.L.,bidder,,Braila
RO_body_a71e105a91f7395e4d6d8fda061b155ee8c0ff36eaa8c32944894e715fab41d2,Novatherm S.R.L.,bidder,,Miercurea Ciuc
RO_body_a8fc6656a8e3ef351be6478d1e30c7746a2d004375ae34108bfee38b9370161d,Novei Com S.R.L.,bidder,,Bacau
EU_body_b69643a711919903eeab1c8ea28c43a0b295309a700ae3191bd271cdf2a6b9f1,Novensys Corporation S.R.L.,bidder,,Bucuresti
RO_body_f2c2e81f32d153b2a9227aa58e2ef54735e2da701dca4b39f90e497a5a3e2d5a,Novensys Corporation S.R.L.,bidder,,Bucuresti
RO_body_bdac22da165c7cd4151a87e62f26b7c555b18d2a259a9961d9d4098d83fcbf2d,Novinger Klaus Grup S.R.L.,bidder,,Bucuresti Sectorul 6
RO_body_ca3ef61c45681b44ee6ed0fd72e4fd4b0ff435c78330fe9aa70925bcf88c8a51,Novitec Office S.R.L.,bidder,,Bacau
RO_body_39ab4c1e228151a533bc6a1b667af65a353941da45e6b6b72f708c32568e767b,Novitrade S.R.L.,bidder,,Constanta
RO_body_941f84762639c941033ee83c2745cff88e7275cbf6d9d9ae526adcee0fbb23b9,Novo Real S.R.L.,bidder,,Craiova
RO_body_f6be3a0994bc2cb6ea753dc11faad29888a6876b350a3183e68d1ceed05c878d,Novo Tip S.R.L.,bidder,,Bucuresti Sectorul 1
RO_body_06ac714b5c5299fb75c487f1f606df964d211f85479d93d258cef725eb89468d,Novoinst S.R.L.,bidder,,Cluj Napoca
RO_body_e5d948e6503f2c4a08b259eaa95c2bea9c69092c0688faea5a88329ae7e22be8,Nrg Com Group Srl,bidder,,Bucuresti Sectorul 3
RO_body_21333f88cf2cb4723af5b212e53fd0897051960504db2cd58ead680d538441b3,Nubia S.R.L.,bidder,,Slobozia
RO_body_6dcf4b8f19a0ccae19668430612b13de3b9fcb91840b2d0a9b7dd4c711418718,Nur Com S.R.L.,bidder,,Ploiesti
EU_body_6dcf4b8f19a0ccae19668430612b13de3b9fcb91840b2d0a9b7dd4c711418718,Nur Com Srl,bidder,,Ploiesti
EU_body_ada0678f289c9f3defd25daba5b34d474abdab7cac2609848355cc9a9e1c0ca5,Nurvil S.R.L.,bidder,,Ramnicu Valcea
RO_body_ada0678f289c9f3defd25daba5b34d474abdab7cac2609848355cc9a9e1c0ca5,Nurvil S.R.L.,bidder,,Ramnicu Valcea
RO_body_e3f69bf92b292d8128874f0606bee553c6bf0a7c2dfc15f1b188a23b9b75d106,Nutrient Solutions S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_3da7c047e05ce86a1dd43ffcef0a527d8d8819decf515cb8c064cc01b660ad63,Nutrivet S.R.L.,bidder,,Baia Mare
RO_body_a622c121f9bf88bacd01283bef889ffc1709e129393795b05dde3899112b561c,Nyk Pat Company Srl,bidder,,Timisoara
RO_body_c3e8dc8978319f49a460c7ec633b01221511281b49bfbd2e2ec16e991e2c6fd8,O&N Business Comunication S.R.L.,bidder,,Zalau
RO_body_dbbe84ceba38d38fb87e4e67b1678c099803de8d282ca9b6551e3c93e2a8f8ba,Obiobra Cons S.R.L.,bidder,,Braila
RO_body_aa2605459315f60ef6884d7faeca0177cb7afbee008ee3b2b8ef6a82e1e4061b,Obsidian Com S.R.L.,bidder,,Braila
RO_body_f0cd690a572a013bb7259bc6857fa4be5391aa66e4c2421dd27706d3a58b058b,Octaser S.R.L.,bidder,,Oradea
RO_body_ce832d915a827fb0c17b2b0edc37ea2d4023bc2b2782426b4dda44822433634d,Octavtop S.R.L.,bidder,,Galati
RO_body_12bbf62440376a625305db4980de4a56d2a4520424903d6ad562b1dfa5ce9aff,Octodemir S.R.L,bidder,,Bistrita
RO_body_f020287340f321212b23cffe70122ed83f0737bf687c30b012a5b9da1a13c582,Octogon Consulting S.R.L.,bidder,,Craiova
RO_body_d7f54489e0be9df003c8464f91192ae44ca798f70ae426354ecaec958cd8b82c,Octogon S.R.L.,bidder,,Targoviste
RO_body_0db1e65762d49cfc4b0e7c1f58756834ed63755db8f01f350eaaa2b82d33e93f,Of Systems S.R.L.,bidder,,Bucuresti Sectorul 1
RO_body_25f2a7b02a324958c77d8689acdf2d4f06cf3a0970dda942b1a3fd5183f2c39b,Oferra S.R.L.,bidder,,Miercurea Ciuc
RO_body_9e1ecb16c15bc336df3e095ca9255807e10f9afbefddb2cceda9a0b134fe1ce5,Office 1 S.R.L.,bidder,,Bucuresti Sectorul 4
hash::group_RO_body_1cb22c22de9cc38159703af6832e3e04860a6d421321e2d2415b85edbff80a93,Office Expert S.R.L.,bidder,,Cluj Napoca
RO_body_5f4beb266ac4084e49db838fc36f521edf615212102c680c49faec48f8863e83,Office Green Services S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_c4251361c99ddc0f3b8a49a7707745320d9ac834a446b3fe9986e157eaca1bb9,Office Max S.R.L.,bidder,,Braila
EU_body_0a748d8908e6b8b08e20a72b347b408f6099eb85e015b5d79091e7caea73e01e,Office Max S.R.L.,bidder,,Bucuresti
RO_body_a8aad6a183d373ea12bf4cac6ce490c566f927abe759e1ba6a101a10b22733e7,Office Max S.R.L.,bidder,,Bucuresti Sectorul 1
RO_body_4c30f36f9519291296926fff0944bcc3dc83cc96dbb7afba5a758d6b3998a39f,Office Partener S.R.L.,bidder,,Slobozia
RO_body_2694fa180ffc7a13878e7dbbd8864ee8c5414f812d94cb085dda797d75d2bb78,Office Plus S.R.L.,bidder,,Timisoara
RO_body_27f91c684976b8cf9eeca59d2c0a0b485ebf7a093fdf954bc39c7bd648834ce9,Office Pro Media S.R.L.,bidder,,Bucuresti Sectorul 2
EU_body_db4e7d67a277125e8f196f3cba4c22283543ae3bbc6dcc93872c3f6960a65466,Office Q Design S.R.L.,bidder,,Bucuresti
RO_body_bf97699a9ae797467c5ff7edf94277cd927313370afa2e1b52aa9dcdd254949c,Office Shop S.R.L.,bidder,,Timisoara
RO_body_f381215396995c0793a85e5196c3100e31e4bf5bc89496f04e445f22f504bd8b,Offset S.R.L.,bidder,,Brasov
EU_body_1bd941658bc1542c86edbc568c00d7620b12606600c6169a7a4a6278f4cddbd4,Oficiul De Stat Pentru Inventii Si Marci,buyer,NATIONAL_AUTHORITY,Bucuresti
EU_body_f2730f086a0b246e0ad8a4eded38a2b701ba1dc45553b3cbb118d3d65ca6ecf4,Oficiul Judetean Pentru Ameliorare Si Reproductie In Zootehnie Bacau,buyer,NATIONAL_AUTHORITY,Bacau
EU_body_f980f238f74d19c0e46bf1af594a80681b4adf99daac7cf41ee5756b900611f7,Oficiul National Al Registrului Comertului,buyer,NATIONAL_AUTHORITY,Bucuresti
EU_body_6aef377fdd3587fe4110c8d4f93538c7936c4bb84f6c2472b7ed1b228e9ffa86,Oficiul National Al Registrului Comertului,buyer,NATIONAL_AUTHORITY,Bucuresti
RO_body_f980f238f74d19c0e46bf1af594a80681b4adf99daac7cf41ee5756b900611f7,Oficiul National Al Registrului Comertului,buyer,,Bucuresti
EU_body_637bb34f9983c7a47f35beca8f6ab8c61caf9bca494d687acc3872773f9e50df,Oficiul Pentru Ameliorare Si Reproductie In Zootehnie,buyer,REGIONAL_AUTHORITY,Constanta
EU_body_9baa8626c05118dcba3337a069746ca09f6e828201192d03edccd9eb732fc7d7,Oficiul Pentru Ameliorare Si Reproductie In Zootehnie Galati,buyer,REGIONAL_AUTHORITY,Galati
EU_body_295ddc0509029d67cda2fc0c1a5f9ec88be57249ad1c3c99007057764d813df3,Oficiul Pentru Ameliorare Si Reproductie In Zootehnie Hunedoara,buyer,OTHER,Deva
EU_body_16a387ba64a66047f1a997f101e1e3b14d32cd597123d1a510e1e921d77cb356,Oficiul Pentru Ameliorare Si Reproductie In Zootehnie Mures,buyer,NATIONAL_AUTHORITY,Targu Mures
EU_body_433eb3495b0c5f03557859be383901a7817326c0d302a2fcb62b0993bd9698f7,Oficiul Pentru Ameliorare Si Reproductie In Zootehnie Vaslui,buyer,NATIONAL_AUTHORITY,Vaslui
EU_body_9bdb9f9a9b6d593ecb7d77a1f860e2feaddd4b305a2489e4520ea1b95d26d714,Oficiul Roman Pentru Imigrari,buyer,NATIONAL_AUTHORITY,Bucuresti
RO_body_3788ae9771232301738b447308d85c7371b8d60e6b383e3d7c9d2da70ae8f5fc,Ofise Expert S.R.L.,bidder,,Giurgiu
EU_body_3187e0544223bcb95928c1a7137a9321c0719aba7e1a9e400c16152599ae0310,Oil Depol Service Srl,bidder,,Constanta
EU_body_647b69f8b34b7e4b1626d52a0f6d075021fce211f0c89335317c9257468c6c20,Oil Terminal S.A.,buyer,PUBLIC_BODY,Constanta
RO_body_dd9ed072d60f09f951045a555234356e3ec22288d1465bab9da9a81e753d0f21,Olas Prod S.R.L.,bidder,,Craiova
RO_body_ed1852bc6003194437800ecc8cec92676cbc3ea0a9b5570595a4c8e68c4c110d,Old Star S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_9155c380c18e2e6980148814e3e86da6a813df548f8fe9c80e41d76dfdd794d0,Olfarm S.A.,bidder,,Craiova
hash::group_EU_body_9155c380c18e2e6980148814e3e86da6a813df548f8fe9c80e41d76dfdd794d0,Olfarm Sa,bidder,,Craiova
RO_body_24fee9a7839718d1fa1faa11ce37fa006f7059f278ef0e594a5c2b3fe867f76a,Oli Division S.R.L.,bidder,,Craiova
EU_body_efe389fdb5ec9bc5f0f58310fda9580968f6953bacb5113f214c96f8155405bd,Oligraf,bidder,,Targu Mures
EU_body_5af5e43f0f47b5f950e8a25b07713873199c765065e40e2b658072ddc50ee9ca,Oligraf Srl,bidder,,Targu Mures
RO_body_3d135a57224854061a52698f72564c7cff74df9778a1ddd31673878cfb66550f,Olimp Business S.R.L.,bidder,,Bistrita
RO_body_13639f0e518adefd8edf22854780c66646b1c033560e2ec0f2bcfd5ea0b18516,Olimp Net S.R.L.,bidder,,Buzau
EU_body_6c67fc85ba45773ef5833c0d43c13f59352ba7947c76f35a0f64804f7f16460a,Olimpic International Srl,bidder,,Bucuresti
EU_body_da8dfc0a0993b008beb0dd6180a157a2f84853a41ecb0de9f6a8c99c442d48ab,Olimpic International Turism S.R.L.,bidder,,Bucuresti
RO_body_decb11ce4f0bd9da955f326162e63d9397a4aedb3fd542426823a5f05800a6fb,Oloom Group S.R.L,bidder,,Pitesti
RO_body_c71f89b64bed07f7f82879db50519a0930dca636413c368a080a121b408193c1,Olsten Magnus S.R.L.,bidder,,Ploiesti
RO_body_86f04c8c3ae7ab1e980c0a584ba698c5441858df79c4a6235590147559add44d,Olt Libris S.A.,bidder,,Slatina
EU_body_9a1c02f1df6265bcda0093f0aa410866b637757c5b911f289ebb14b79296014c,Oltchim Sa,bidder,,Ramnicu Valcea
RO_body_35cae08deee72013e5686ab5fc3583dc99ebe082ad5e03d8bf0caffd55dddf86,Olteanu V.Maria Persoana Fizica Autorizata,bidder,,Piatra Neamt
RO_body_ad1190c03bb53c05d4b2156dc8e8c0faaf4fb3de19e71502d8f4af3119b96fd3,Olympia Sport Equipment S.R.L.,bidder,,Bucuresti Sectorul 5
RO_body_0011028d017acba16a00843b683941d7ca603903d7d118c93eacabecaf76b811,O-Mac Padure & Gradina S.R.L.,bidder,,Pitesti
RO_body_01a2dc6ddb6497b80ee4a702c86c755cb2834e304d803d4d0de4df2e5526184f,Omcro S.R.L.,bidder,,Oradea
EU_body_bc4f470942430316b58061a823bf8e517cd77f52b5d2882264b84a6cf7a378bf,Omniasig S.A.,bidder,,Bucuresti
RO_body_926666c26ffc3d71d6db7ffb2afb3a34c80d02f879d07024c358c5af304a25a2,Omniasig S.A.,bidder,,Bucuresti
RO_body_dd56d1810d7e37cd3a687c726c0f8ed07e47d680046be66601f57167310fd7b4,Omniasig Vienna Insurance Group S.A.,bidder,,Bucuresti
EU_body_86d5f27b62125e32d1bbd0ad6dba98e8ddff93588ae748c7d6362e987bd18b88,Omnilogic S.R.L.,bidder,,Bucuresti
EU_body_e95da740f2fd9b537e72b5db86653975bcc9ac00b5f4103a58b3db19a8792236,Omnivet Impex S.R.L.,bidder,,Bucuresti
RO_body_88734021dd42dc54a6ba8baab83f5d94693bc5d279fb46d35fe28648ed7cb0c2,Omnivet Impex S.R.L.,bidder,,Bucuresti Sectorul 5
RO_body_19b636eb3ce5a6cd04cb236fc1316b1752046398158097ec9a45325f8d41a890,Omv Petrom S.A.,bidder,,Bucuresti Sectorul 1
EU_body_39e62805126c50a89dc16f41a4baf3a7f6a4244e85e484155dfe7a890298a4af,Omv Petrom Sa,bidder,,Bucuresti
EU_body_392f9cb713b13a06c32bf47a3f9cbb38d05f9c16eac4fe4f7106f76ffb2ee792,Omv Petrom Sa,buyer,UTILITIES,Bucuresti
RO_body_6f4a8555beab84dfb90933f92631707206412284b53630147236f07d0e63316c,On Media Design S.R.L.,bidder,,Focsani
RO_body_f6e0241c960d393a0dabc36a3c49665e171866c8ae34accbcd945693a39fceed,Onaxa Electronics S.R.L.,bidder,,Oradea
EU_body_d8a6dd250ff75d26f77763096a0d65f1e0476db8f94b16dda3c8313eb5c11c73,One Pharm Grup S.R.L.,bidder,,Bucuresti
RO_body_1eab2f5e28246ff0d74f905f4f447606199da4b480f1f6def2c89d2890fe06c5,One Pharm Grup S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_029ad23980173bc434bd233de2913f129f0b2ea1206a1e61526f27124e1c9ef9,Onest Comex S.R.L.,bidder,,Focsani
RO_body_9ff2e15ad748105b282981baef0ea156cca687c0bae8d20245090b089976731d,Online Distribution S.R.L.,bidder,,Bucuresti Sectorul 2
RO_body_b3e239c27fbfce8b90d99cb5abbe521fbb3eb33ddece88716ee448824cab4230,Ontiu Electronik S.R.L.,bidder,,Baia Mare
RO_body_715ce358799fedd5cf5854d3227f778e46bb86b0463923a61f189aab29262eac,Opal Construct S.R.L.,bidder,,Constanta
RO_body_39547701d7d3ef308bf4f96348b21a861a511521a939e35dd56065e1aff0fd99,Open Systems S.A.,bidder,,Suceava
RO_body_d2a76e94631691690acff1f60b317e7dd032c75388acbd13254769947e35a076,Open Systems S.R.L.,bidder,,Pitesti
EU_body_fb7b0c7fd4090dcd56cd61fcda42d14bcbce858224c956f9047ef2a3dce429f5,Opera Comica Pentru Copii,buyer,REGIONAL_AUTHORITY,Bucuresti
EU_body_937e9b52d12aab1c4be2d2104a4fdd95149c4c6be387e03855ae21bc2b868645,Opera Nationala Bucuresti,buyer,NATIONAL_AUTHORITY,Bucuresti
EU_body_5e324c0485ae202697d1416a2632ef49218127969046436ce7a396e2bc39e408,Opremi Medfarm S.R.L.,bidder,,Craiova
RO_body_5e324c0485ae202697d1416a2632ef49218127969046436ce7a396e2bc39e408,Opremi Medfarm S.R.L.,bidder,,Craiova
RO_body_f65d7a67100f8f6de5d871cd323fb5e88a0cc3c693f7326a01d32fbe1c49896e,Opteron S.R.L.,bidder,,Baia Mare
RO_body_c05b000403a53f19b4789486f0000c365947965c523e73e020683964ae6221d0,Optim Computers Service S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_b536c7cda563b9c97321e23ec217fb6dcd316039d8ea3eca118456fc534973fb,Optimed S.R.L.,bidder,,Brasov
RO_body_db89a927265125a676bfe45e389e91fef57cc503b45f65336062c34034264eec,Ora Exacta S.R.L.,bidder,,Oradea
EU_body_8a5dfaf31933f54edbbcf4c7db526ca8ea54a4f919de44717a2dd534a4b4d80a,Orange Romania S.A.,bidder,,Bucuresti
RO_body_e6f4bbd9cbff1e9ec576647a7f2415e089765da6dec2d4674959c5796c54391e,Orange Romania S.A.,bidder,,Bucuresti Sectorul 1
RO_body_6192d2903fa4957f09d573682ae6861c41e6fada373d06596c2a846fffb4a5d4,Orca Univers S.R.L.,bidder,,Bucuresti Sectorul 5
RO_body_8fcf8db5b7026e9dea5fcd1ad9e69620dc583260acb0b20089b643011fd0ab32,Orion Golden S.R.L.,bidder,,Pitesti
RO_body_bcc83f8e77204711b9d6c65d678601019dc51926a290467374fe5880a471b557,Oromax Grup Impex S.R.L.,bidder,,Bucuresti Sectorul 4
RO_body_51dbc61d1f7629be0ee09954f8cec9821bbeb45ddeff2a25fdc8407a6a36f40a,Ortho S.R.L.,bidder,,Bucuresti Sectorul 1
RO_body_27f321a54c0cd8df5a4ef6dec50c79eeb672f3a912c278d3ff24dd4c88bb8e07,Ortopedica S.R.L.,bidder,,Bucuresti Sectorul 2
RO_body_324376849af66631cc085785e0615dae8f3081cc303441838c33d6c0ca19d81a,Oscar Print S.R.L.,bidder,,Bucuresti Sectorul 5
RO_body_c5c6c6a815dfbded931c9ab3ad7b19546ed36e03b39b1f66171fe158bf051d8f,Osco-System S.R.L.,bidder,,Targoviste
RO_body_e4a19efc8746571f34092bf965fa1eae23f256aefb161e61ca49e7874e1fe3bd,Osiris Proiect S.R.L.,bidder,,Braila
RO_body_874ed3cf713bc525481c13776e9e2eefd62f84588c41cf8a92bb3b2c44162328,Otherway Business Group S.R.L.,bidder,,Timisoara
RO_body_ae081a6b403c34d68e70faebd4f68952c3bf33a019d5c9f51cf2f00205872427,Oti Distribution Iasi S.R.L.,bidder,,Iasi
RO_body_6aef9cbde8da4c89288da56f99a752a71f67daf7315d0079726d7992bf52b855,Oti Distribution Vaslui S.R.L.,bidder,,Vaslui
RO_body_16bef8d8a39158e0da022fc2379c4ca92fc4ac0e43803dcfcb3abf6916b59b2b,Oti Impex S.R.L.,bidder,,Botosani
RO_body_6686c0486120444b638fcaacdae6d0ba657fce801198b97f303617b16c31d0ee,O-Tic Business Solutions Srl,bidder,,Iasi
EU_body_2050a7ed2ca353b7552c928b7e83d078818311be11a5ff8700839bc37cd7fbc1,O-Video S.R.L.,bidder,,Brasov
RO_body_2050a7ed2ca353b7552c928b7e83d078818311be11a5ff8700839bc37cd7fbc1,O-Video S.R.L.,bidder,,Brasov
RO_body_313fa5fcf0039119977bb9ed4cda7d431184e0d7d664ea96b8ec383694b3237f,Ovidrill Srl,bidder,,Bucuresti Sectorul 5
RO_body_b38b323b1447f7ade72ccc63e437262fe462ef2eaa16d8a753780d6f0f619289,Oviso Marketing S.R.L.,bidder,,Ploiesti
RO_body_6b18354cfd7c7bb90b4e112441db65603219548427904568614bba87c4436db9,Oviva Distribution S.R.L.,bidder,,Cluj Napoca
RO_body_f23281fefe8e4a66ff00d2d0dd8500a04a409e07ac1165012020c09868c80466,Oxigen Plus S.R.L.,bidder,,Bucuresti Sectorul 5
hash::group_RO_body_37b2cca5f4ff0a471d6cf39da2f7056ddb31ba70785eb3efdf80d72ae9f0f54f,Oz Maraton Com S.R.L.,bidder,,Craiova
EU_body_168ed804452e70956f3347ed319c3e1e953ad4b174b7eba165808b48e6539bc6,P&M Gravura Srl,bidder,,Bucuresti
EU_body_745932879f0defe033ae4848123ed43c4a4ce4669fe3a6cfeb75917782e43675,P.A.M. Corporation S.R.L.,bidder,,Pitesti
RO_body_745932879f0defe033ae4848123ed43c4a4ce4669fe3a6cfeb75917782e43675,P.A.M. Corporation S.R.L.,bidder,,Pitesti
RO_body_7688b19b869ba95714827f6b945f61da4823743af8a0de8cbeb72ebc31c299f7,P.A.V. S.R.L.,bidder,,Oradea
EU_body_eb96e7d24e9f64e7159f03559c58e637d940f7657fde6ffc22661c7d302e8513,P.M.C. Marine Safety S.R.L.,bidder,,Constanta
RO_body_912f2ecc38ef33bbcfa758c0e41533de5b74f7c8a2dba413b48c47ba7b632538,Padis Port Artur S.R.L.,bidder,,Arad
RO_body_cb9b273f427d40ede587118322e9cd49a1d0263d6d4a24d503f8623d6c5529e5,Pado Grup S.R.L.,bidder,,Iasi
RO_body_31cd84c46b79c3ed3945372063d9ab45a63cb1c8db42f5e928cebbcd15f70b1a,Paflora Impex S.R.L.,bidder,,Bucuresti Sectorul 3
